kategorie(),procent rabatu,"cechy(A:wartosc,B:)",nazwa,cena brutto,opis,adres zdjecia,produkt wirtualny
"Strona główna,lato 2021,portugalia",24,"Data rozpoczęcia:wt. 14.09.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Itaka",Quinta do Monte,3 149,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>*****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Przepięknie położony na wzgórzu, w malowniczej miejscowości Monte. Otoczony jest wspaniałym, zielonym parkiem z wiekowymi drzewami i leży w sąsiedztwie lasu Laurisilva, wpisanego na listę UNESCO - idealne miejsce na relaks i regenerację sił. Elegancka, starannie odrestaurowana rezydencja oferuje serwis na najwyższym poziomie i wysmakowane wnętrza urządzone z dbałością o najmniejszy szczegół - w wyposażeniu pokoi są antyczne meble i perskie dywany. Dogodna lokalizacja pozwala łatwo dostać się do Funchal kolejką linową lub lokalnym autobusem.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na wzgórzu, w miejscowości MONTE, u podnóża hotelu ogród tropikalny i słynny kościół Nossa Senhora, ok. 300 m od hotelu lokalne sklepiki oraz lokalna restauracja, ok. 5 km od stolicy wyspy Funchal, ze sklepami, barami i restauracjami; ok. 20 km od lotniska w Santa Cruz; przystanek autobusowy ok. 200 m od hotelu (ok. 1,8 EUR/centrum Funchal), kolejka linowa do centrum Funchal ok. 300 m od hotelu (ok. 15 EUR/2 strony).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCPALA/VITX/miniature650x367/portugalia/madera/funchal/quinta-do-monte_0.jpg?datago=1&t=637434311951489297,1
"Strona główna,lato 2021,portugalia",21,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Itaka",Girassol,3 099,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Lubiany i popularny wśród miłośników Wyspy Ogrodów, chętnie wybierany przez turystów, ma wielu stałych Gości. Hotel leży w centrum popularnej dzielnicy Lido i blisko promenady z mnóstwem restauracji, barów i sklepów, łatwo jest także dostać się do historycznego centrum Funchal. Wypielęgnowany zielony ogród z dwoma basenami dla dorosłych i brodzikami dla dzieci zaprasza na pełen relaks, na miejscu można także skorzystać z sauny. Przestronne, niedawno odnowione pokoje są wygodne także dla rodzin. Goście doceniają hotelową kuchnię: smaczne śniadania to miły początek dnia, na kolację można także skosztować lokalnych przysmaków.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 2 km od centrum FUNCHAL ze sklepami, restauracjami i barami, przy drodze Estrada Monumental, w dzielnicy Lido, ok. 500 m od nadmorskiej promenady, najbliższe sklepy ok. 100 m od hotelu; ok. 18 km od lotniska w Santa Cruz; przystanek autobusowy ok. 50 m od hotelu (ok. 2 EUR/centrum Funchal).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCGIRA/VITX/miniature650x367/portugalia/madera/funchal/girassol_0.jpg?datago=1&t=637435159374955469,1
"Strona główna,lato 2021,portugalia",21,"Data rozpoczęcia:pon. 30.08.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Cabanas Park,3 039,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Portugalia  /  Algarve</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony w pięknym otoczeniu Parku Naturalnego Ria Formosa oraz w bliskiej odległości od centrum miejscowości Cabanas zachęca do spacerów i skorzystania z atrakcji miasteczka. Wszyscy miłośnicy kąpieli w oceanie będą zachwyceni długą, szeroką i piaszczystą plażą. Przestronne i wygodne apartamenty będą natomiast idealnym miejscem do odpoczynku i relaksu po intensywnym dniu spędzonym przy hotelowym basenie czy też na plaży. O podniebienia Gości zadbają szefowie restauracji, serwując dania kuchni międzynarodowej i lokalnej.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na wschodnim wybrzeżu Algarve, w Parku Naturalnym Ria Formosa, ok. 700 m od centrum rybackiej wioski CABANAS ze sklepami, restauracjami i barami, ok. 8 km od Taviry; ok. 37 km od lotniska w Faro; przystanek autobusowy ok. 800 m od hotelu (ok. 4 EUR/Tavira).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FAOPARK/VITX/miniature650x367/portugalia/algarve/cabanas/cabanas-park_0.jpg?datago=1&t=637437510114854454,1
"Strona główna,lato 2021,portugalia",21,"Data rozpoczęcia:czw. 16.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Vasco Da Gama,3 159,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Portugalia  /  Algarve</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Jeden z najpiękniej położonych hoteli w Portugalii. Powstał jako jeden z pierwszych w okolicy, dlatego jest to zupełnie wyjątkowe miejsce - na samej plaży i niedaleko nadmorskiej promenady. Oryginalna architektura hotelu nawiązuje do mauretańskich wzorów. Dla miłośników golfa - aż 7 pól golfowych w okolicy.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na wschodnim wybrzeżu Algarve, ok. 100 m od centrum turystycznego miasteczka MONTE GORDO, gdzie znajduje się kasyno, wiele restauracji, barów i klubów, ok. 5 km od granicy z Hiszpanią; ok. 55 km od lotniska w Faro.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FAOVAGA/VITX/miniature650x367/portugalia/algarve/monte-gordo/vasco-da-gama_0.jpg?datago=1&t=637434313272110313,1
"Strona główna,lato 2021,portugalia",25,"Data rozpoczęcia:sob. 28.08.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Dorisol Buganvilia,3 039,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Rewelacyjne położenie - w spokojnej okolicy i jednocześnie kilka kroków od centrum Funchal z licznymi sklepami i barami. Na miejscu jest restauracja i bar, Goście mogą korzystać z licznych udogodnień: duże baseny, w tym kryty z podgrzewaną wodą, kort tenisowy i wieczorne animacje dla dorosłych. Hotel należy do kompleksu Dorisol, składającego się z 3 hoteli.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w dzielnicy hotelowej Lido, ok. 2 km od centrum FUNCHAL, najbliższe sklepy i bary ok. 50 m od hotelu, ok. 100 m do hotelu Dorisol Estrelicia, ok. 100 m od hotelu Dorisol Mimosa, ok. 600 m od hotelu Dorisol Florasol, ok. 6 km od Jardim Tropical Monte Palace, ok. 10 km od Jardim Botanico de Madeira; ok. 20 km od lotniska w Santa Cruz; przystanek autobusowy ok. 50 m od hotelu (ok. 2 EUR/Funchal).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCBUGA/VITX/miniature650x367/portugalia/madera/funchal/dorisol-buganvilia_0.jpg?datago=1&t=637434906775279062,1
"Strona główna,lato 2021,portugalia",25,"Data rozpoczęcia:wt. 08.06.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Itaka",Quinta Perestrello Heritage House,3 039,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony w rezydencyjnej dzielnicy Funchal, komfortowy i kameralny hotel dla szukających wyjątkowych miejsc z wyjątkową atmosferą. Hotel został zaadaptowany z dawnej rezydencji, dobudowano także nowe skrzydło. Modernizacja została przeprowadzona z dbałością o każdy detal, udało się także zachować romantyczny nastrój, jaki towarzyszy dawnym posiadłościom. Eleganckie, przytulnie urządzone pokoje mają marmurowe łazienki, drewniane podłogi i stylowe meble. Do dyspozycji Gości jest także nieduży basen otoczony zielenią.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 1,5 km od centrum stolicy wyspy - FUNCHAL, ok. 200 m od sklepów, barów i restauracji; ok. 20 km od lotniska w Funchal; przystanek autobusowy ok. 50 m od hotelu (ok. 2 EUR/centrum Funchal); bezpłatny bus hotelowy do centrum Funchal (2 razy dziennie, oprócz niedziel i świąt).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCPERE/VITX/miniature650x367/portugalia/madera/funchal/quinta-perestrello-heritage-house_0.jpg?datago=1&t=637435787258340782,1
"Strona główna,lato 2021,portugalia",25,"Data rozpoczęcia:sob. 28.08.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Dorisol Estrelicia,3 039,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Rodzinny hotel położony w spokojnej okolicy, będący częścią kompleksu Dorisol, składającego się z 3 hoteli. Eleganckie wnętrza, utrzymane w jasnej kolorystyce pokoje i typowo maderyjskie dekoracje, ze strelicjami na czele, sprawiają, że można tutaj poczuć klimat wyspy i wygodnie odpocząć. Dzieci mogą szaleć w brodziku lub bawić się na placu zabaw, na dorosłych czekają hotelowe baseny, wieczorne animacje i relaks w centrum wellness. Świetna lokalizacja i bliskość centrum Funchal nie pozwolą na nudę - w pobliżu takie atrakcje, jak słynne Muzeum Christiano Ronaldo (CR7), czy kolorowe ogrody botaniczne.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w dzielnicy hotelowej Lido, ok. 2 km od centrum FUNCHAL, najbliższe sklepy i bary ok. 50 m od hotelu, ok. 6 km od Jardim Tropical Monte Palace, ok. 10 km od Jardim Botanico de Madeira; ok. 20 km od lotniska w Santa Cruz; przystanek autobusowy ok. 100 m od hotelu (ok. 2 EUR/Funchal).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCESTR/VITX/miniature650x367/portugalia/madera/funchal/dorisol-estrelicia_0.jpg?datago=1&t=637433171667077643,1
"Strona główna,lato 2021,portugalia",29,"Data rozpoczęcia:wt. 08.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Rocamar & Royal Orchid,3 029,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Dwa siostrzane hotele, z różnymi nazwami, położone w zacisznym miejscu, w pobliżu szlaków spacerowych. Z tarasów hotelowych na klifie można podziwiać zapierający dech widok na Atlantyk. Do dyspozycji Gości są 3 baseny, w tym naturalny basen z morską wodą, siłownia i centrum wellness. Warto również wybrać się do centrum Funchal.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na południowym wybrzeżu Madery, na klifie, w centrum turystycznej miejscowości CANICO DE BAIXO, ok. 300 m od minimarketu i ok. 2 km od supermarketu, ok. 11 km od stolicy wyspy - Funchal; ok. 9 km od lotniska w Santa Cruz; w pobliżu hotelu przystanek autobusowy, dogodne połączenie z Funchal.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCRORO/VITX/miniature650x367/portugalia/madera/canico/rocamar--royal-orchid_0.jpg?datago=1&t=637433891701557657,1
"Strona główna,lato 2021,portugalia",27,"Data rozpoczęcia:wt. 01.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Dom Pedro Madeira Ocean Beach,3 039,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Malowniczo położony między zielonymi górami i błękitnym oceanem, z pięknym widokiem na zatokę Zarco i na Machico, które jest uważane za najstarszą miejscowość na wyspie. Jest tu złota piaszczysta plaża, która powstała nakładem 3 mln EUR z przywiezionego z Sahary piasku. Taka plaża na Maderze to rarytas!</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na wschodnim wybrzeżu Madery, ok. 200 m od centrum MACHICO, drugiej co do wielkości miejscowości wyspy, z restauracjami, barami i sklepami, ok. 22 km od stolicy wyspy Funchal; ok. 5 km od lotniska w Santa Cruz; w okolicy hotelu znajduje się przystanek autobusowy, skąd można dojechać do Funchal.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCDOMB/VITX/miniature650x367/portugalia/madera/machico/dom-pedro-madeira-ocean-beach_0.jpg?datago=1&t=637437367546524375,1
"Strona główna,lato 2021,portugalia",53,"Data rozpoczęcia:czw. 17.06.2021,Czas Trwania:7 dni,Posiłki:RO - Bez wyżywienia,Wylot z:Warszawa,Operator:Itaka",Baltum,2 929,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Portugalia  /  Algarve</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Przyjemny, miejski hotel położony w samym centrum Albufeiry - typowo wypoczynkowej miejscowości u wybrzeży Algarve. Nowoczesny i zadbany, oferuje wygodny wypoczynek w komfortowych pokojach, do dyspozycji Gości jest restauracja serwująca włoskie specjały oraz bar. Na dachu hotelu niespodzianka - taras z pięknym widokiem na miasto i morze oraz jacuzzi, w którym można się zrelaksować po dniu pełnym wrażeń. Blisko stąd do pięknej, piaszczystej plaży z mnóstwem lokalnych knajpek.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w centrum ALBUFEIRY ze sklepami, barami i restauracjami, ok. 300 m od starego miasta, ok. 10 km od pola golfowego, ok. 10 km od Zoomarine Algarve, ok. 18 km od Aqualand Algarve; ok. 47 km od lotniska w Faro; przystanek autobusowy przy hotelu.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FAOBALT/VITX/miniature650x367/portugalia/algarve/albufeira/baltum_0.jpg?datago=1&t=637434755258939844,1
"Strona główna,lato 2021,portugalia",23,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Warszawa,Operator:Itaka",Santa Cruz Village (ex Santa Catarina),2 929,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony w samym sercu Santa Cruz, całkowicie odnowiony, typowo miejski hotel gwarantujący swoim Gościom przytulną atmosferę i miły pobyt. Nowoczesne i eleganckie pokoje wyposażone są we wszystko, co jest potrzebne do wygodnego odpoczynku - od bezpłatnego internetu bezprzewodowego po telewizję satelitarną, czy duże balkony. W ciągu dnia można zrelaksować się przy basenie lub w hotelowym centrum wellness, a wieczorem wybrać się na spacer po promenadzie.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 100 m od centrum SANTA CRUZ, najbliższe sklepy i bary ok. 200 m od hotelu, przy drodze lokalnej, ok. 400 m od autostrady, ok. 3 km od korytarza powietrznego; ok. 15 km od Funchal; ok. 3 km od lotniska w Santa Cruz; w pobliżu hotelu przystanek autobusowy, bus hotelowy do Funchal (płatny).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCCRUZ/VITX/miniature650x367/portugalia/madera/santa-cruz/santa-cruz-village-(ex-santa-catarina)_0.jpg?datago=1&t=637433939818094062,1
"Strona główna,lato 2021,portugalia",26,"Data rozpoczęcia:wt. 14.09.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Itaka",Duas Torres,2 899,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Madera  /</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Doskonała lokalizacja niedaleko centrum Funchal z licznymi sklepami i restauracjami oraz blisko popularnych kąpielisk Lido i Ponta Gorda. Chwalony za czystość i profesjonalną obsługę, oferuje urządzone w minimalistycznym stylu, wygodne i nowoczesne pokoje z aneksami kuchennymi. Na miejscu jest restauracja serwująca kuchnię portugalską i 2 bary. Idealnym miejscem na relaks jest zadbany basen z fantastycznym widokiem na ocean. Polecany również jako baza wypadowa do zwiedzania Madery.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na klifie, w dzielnicy hotelowej Lido, ok. 3,5 km od centrum FUNCHAL, najbliższe sklepy i bary ok. 200 m od hotelu, ok. 7,2 km od Jardim Tropical Monte Palace, ok. 6,8 km od Jardim Botanico de Madeira; ok. 23 km od lotniska na Maderze; przystanek autobusowy ok. 100 m od hotelu (centrum Funchal).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/FNCDUAS/VITX/miniature650x367/portugalia/madera/funchal/duas-torres_0.jpg?datago=1&t=637433431085642891,1
